Nifty 50,sensex,BankBaroda(share price),volume,LTT,Bid-1,orders-1,Qty-1,Bid-2,orders-2,Qty-2,Bid-3,orders-3,Qty-3,Bid-4,orders-4,Qty-4,Bid-5,orders-5,Qty-5,Total-1,offer-1,orders-1,Qty-1,offer-2,orders-2,Qty-2,offer-3,orders-3,Qty-3,offer-4,orders-4,Qty-4,offer-5,orders-5,Qty-5,Total-2,Average_price
10651.65,36251.57,0,5218258.0,09:42:28,47.7,22.0,12705.0,47.65,33.0,56336.0,47.6,40.0,56324.0,47.55,23.0,42945.0,47.5,53.0,97301.0,2874086.0,47.75,23.0,26201.0,47.8,50.0,73030.0,47.85,76.0,103196.0,47.9,65.0,72306.0,47.95,64.0,83861.0,2747074.0,47.39
10650.85,36243.48,0,5219598.0,09:42:29,47.7,21.0,10705.0,47.65,33.0,56336.0,47.6,40.0,56324.0,47.55,24.0,42950.0,47.5,53.0,97301.0,2873161.0,47.75,25.0,26175.0,47.8,49.0,72716.0,47.85,76.0,103196.0,47.9,65.0,72306.0,47.95,64.0,83861.0,2746844.0,47.39
10649.05,36240.40,0,5219598.0,09:42:29,47.7,21.0,10705.0,47.65,33.0,56336.0,47.6,40.0,56324.0,47.55,24.0,42950.0,47.5,53.0,97301.0,2873161.0,47.75,25.0,26175.0,47.8,49.0,72716.0,47.85,76.0,103196.0,47.9,65.0,72306.0,47.95,64.0,83861.0,2746844.0,47.39
10648.15,36234.57,0,5219598.0,09:42:29,47.7,18.0,7289.0,47.65,28.0,49015.0,47.6,35.0,49460.0,47.55,24.0,42950.0,47.5,55.0,97381.0,2856190.0,47.75,37.0,41771.0,47.8,42.0,61648.0,47.85,76.0,105703.0,47.9,64.0,71306.0,47.95,63.0,83520.0,2749623.0,47.39
10648.80,36233.39,0,5221224.0,09:42:33,47.7,34.0,39473.0,47.65,32.0,52420.0,47.6,35.0,57160.0,47.55,25.0,51150.0,47.5,55.0,89184.0,2894815.0,47.75,19.0,15401.0,47.8,48.0,66478.0,47.85,76.0,101077.0,47.9,65.0,73725.0,47.95,64.0,83861.0,2738361.0,47.39
10649.80,36239.41,0,5221224.0,09:42:33,47.7,34.0,39473.0,47.65,32.0,52420.0,47.6,35.0,57160.0,47.55,25.0,51150.0,47.5,55.0,89184.0,2894815.0,47.75,19.0,15401.0,47.8,48.0,66478.0,47.85,76.0,101077.0,47.9,65.0,73725.0,47.95,64.0,83861.0,2738361.0,47.39
10649.75,36240.48,0,5235060.0,09:42:34,47.65,25.0,45821.0,47.6,46.0,64957.0,47.55,25.0,51150.0,47.5,55.0,97381.0,47.45,20.0,45344.0,2871072.0,47.75,42.0,44994.0,47.8,44.0,78151.0,47.85,73.0,96939.0,47.9,63.0,70606.0,47.95,63.0,83520.0,2761085.0,47.39
10650.05,36245.07,0,5235370.0,09:42:36,47.65,25.0,45821.0,47.6,46.0,64957.0,47.55,25.0,51150.0,47.5,55.0,97381.0,47.45,20.0,45344.0,2871082.0,47.75,46.0,52978.0,47.8,42.0,75032.0,47.85,74.0,96979.0,47.9,63.0,70646.0,47.95,62.0,81020.0,2766830.0,47.39
10649.70,36247.09,0,5235370.0,09:42:36,47.65,25.0,45821.0,47.6,46.0,64957.0,47.55,25.0,51150.0,47.5,55.0,97381.0,47.45,20.0,45344.0,2871082.0,47.75,46.0,52978.0,47.8,42.0,75032.0,47.85,74.0,96979.0,47.9,63.0,70646.0,47.95,62.0,81020.0,2766830.0,47.39
10649.55,36242.40,0,5236870.0,09:42:38,47.65,25.0,43781.0,47.6,46.0,64957.0,47.55,25.0,51150.0,47.5,55.0,97381.0,47.45,20.0,45344.0,2869042.0,47.75,35.0,37561.0,47.8,42.0,73577.0,47.85,74.0,96979.0,47.9,63.0,70646.0,47.95,62.0,81020.0,2754958.0,47.39
10650.40,36240.99,0,5236870.0,09:42:38,47.65,25.0,47513.0,47.6,46.0,64957.0,47.55,25.0,51150.0,47.5,55.0,97381.0,47.45,20.0,45344.0,2877916.0,47.7,2.0,1837.0,47.75,36.0,38820.0,47.8,44.0,74477.0,47.85,74.0,96979.0,47.9,63.0,70646.0,2758954.0,47.39
10650.10,36244.03,0,5238770.0,09:42:41,47.65,24.0,43615.0,47.6,46.0,67006.0,47.55,25.0,45369.0,47.5,56.0,105581.0,47.45,20.0,45344.0,2878340.0,47.7,10.0,9664.0,47.75,46.0,55024.0,47.8,45.0,75557.0,47.85,67.0,96711.0,47.9,61.0,74406.0,2786522.0,47.39
10649.30,36245.48,0,5238770.0,09:42:41,47.65,24.0,43615.0,47.6,46.0,67006.0,47.55,25.0,45369.0,47.5,56.0,105581.0,47.45,20.0,45344.0,2878340.0,47.7,10.0,9664.0,47.75,46.0,55024.0,47.8,45.0,75557.0,47.85,67.0,96711.0,47.9,61.0,74406.0,2786522.0,47.39
10647.60,36237.47,0,5238970.0,09:42:42,47.65,12.0,10588.0,47.6,40.0,47834.0,47.55,32.0,55362.0,47.5,53.0,85344.0,47.45,22.0,57381.0,2835888.0,47.7,23.0,27346.0,47.75,46.0,62127.0,47.8,44.0,74477.0,47.85,69.0,105411.0,47.9,57.0,62788.0,2795765.0,47.39
10646.75,36227.08,0,5249620.0,09:42:45,47.6,39.0,56031.0,47.55,31.0,50894.0,47.5,54.0,93544.0,47.45,22.0,57381.0,47.4,31.0,52468.0,2837229.0,47.65,6.0,5921.0,47.7,30.0,36439.0,47.75,37.0,52218.0,47.8,44.0,74477.0,47.85,70.0,105511.0,2800162.0,47.39
10646.50,36228.16,0,5249620.0,09:42:45,47.6,39.0,56031.0,47.55,31.0,50894.0,47.5,54.0,93544.0,47.45,22.0,57381.0,47.4,31.0,52468.0,2837229.0,47.65,6.0,5921.0,47.7,30.0,36439.0,47.75,37.0,52218.0,47.8,44.0,74477.0,47.85,70.0,105511.0,2800162.0,47.39
10647.40,36231.07,0,5250621.0,09:42:45,47.6,39.0,56031.0,47.55,31.0,50894.0,47.5,54.0,93544.0,47.45,22.0,57381.0,47.4,32.0,53486.0,2838247.0,47.65,2.0,1829.0,47.7,32.0,39173.0,47.75,37.0,50799.0,47.8,45.0,74977.0,47.85,70.0,105211.0,2796885.0,47.39
10648.30,36234.14,0,5252307.0,09:42:48,47.65,3.0,2204.0,47.6,39.0,48094.0,47.55,31.0,50894.0,47.5,53.0,82344.0,47.45,22.0,57381.0,2821464.0,47.7,30.0,35409.0,47.75,41.0,55493.0,47.8,45.0,74977.0,47.85,71.0,108085.0,47.9,57.0,62788.0,2799170.0,47.39
10648.30,36234.14,0,5252307.0,09:42:48,47.65,3.0,2204.0,47.6,39.0,48094.0,47.55,31.0,50894.0,47.5,53.0,82344.0,47.45,22.0,57381.0,2821464.0,47.7,30.0,35409.0,47.75,41.0,55493.0,47.8,45.0,74977.0,47.85,71.0,108085.0,47.9,57.0,62788.0,2799170.0,47.39
10649.60,36233.66,0,5252315.0,09:42:50,47.65,14.0,30959.0,47.6,49.0,73054.0,47.55,25.0,45369.0,47.5,55.0,98744.0,47.45,21.0,49181.0,2871000.0,47.7,10.0,8472.0,47.75,49.0,65404.0,47.8,48.0,76607.0,47.85,70.0,108035.0,47.9,56.0,62429.0,2789581.0,47.39
10649.60,36233.66,0,5252414.0,09:42:51,47.65,12.0,25092.0,47.6,49.0,77472.0,47.55,25.0,45369.0,47.5,55.0,98744.0,47.45,21.0,49181.0,2869651.0,47.7,15.0,12638.0,47.75,51.0,65904.0,47.8,48.0,76607.0,47.85,70.0,84397.0,47.9,55.0,61929.0,2769579.0,47.39
10648.95,36234.61,0,5261895.0,09:42:53,47.65,17.0,28523.0,47.6,49.0,79291.0,47.55,25.0,51150.0,47.5,55.0,90548.0,47.45,21.0,49181.0,2872491.0,47.7,7.0,4362.0,47.75,49.0,61510.0,47.8,48.0,76607.0,47.85,69.0,77697.0,47.9,55.0,66251.0,2756308.0,47.39
10648.40,36236.70,0,5261895.0,09:42:53,47.65,17.0,28523.0,47.6,49.0,79291.0,47.55,25.0,51150.0,47.5,55.0,90548.0,47.45,21.0,49181.0,2872491.0,47.7,7.0,4362.0,47.75,49.0,61510.0,47.8,48.0,76607.0,47.85,69.0,77697.0,47.9,55.0,66251.0,2756308.0,47.39
10647.70,36235.47,0,5264544.0,09:42:55,47.65,4.0,568.0,47.6,40.0,51829.0,47.55,32.0,51094.0,47.5,55.0,83348.0,47.45,22.0,57381.0,2825974.0,47.7,18.0,21911.0,47.75,53.0,78820.0,47.8,46.0,66107.0,47.85,70.0,77907.0,47.9,57.0,67092.0,2773011.0,47.39
10646.05,36225.12,0,5265137.0,09:42:57,47.6,36.0,54186.0,47.55,34.0,52409.0,47.5,56.0,90648.0,47.45,22.0,57381.0,47.4,33.0,53488.0,2837378.0,47.65,8.0,8402.0,47.7,33.0,38595.0,47.75,40.0,62148.0,47.8,45.0,73207.0,47.85,70.0,82068.0,2782625.0,47.39
10645.65,36223.48,0,5265137.0,09:42:57,47.6,36.0,54186.0,47.55,34.0,52409.0,47.5,56.0,90648.0,47.45,22.0,57381.0,47.4,33.0,53488.0,2837378.0,47.65,8.0,8402.0,47.7,33.0,38595.0,47.75,40.0,62148.0,47.8,45.0,73207.0,47.85,70.0,82068.0,2782625.0,47.39
10644.45,36227.86,0,5265158.0,09:42:59,47.6,34.0,48217.0,47.55,35.0,56877.0,47.5,57.0,90676.0,47.45,22.0,57381.0,47.4,33.0,53488.0,2836405.0,47.65,8.0,7997.0,47.7,36.0,40646.0,47.75,41.0,83315.0,47.8,45.0,73207.0,47.85,71.0,82468.0,2805438.0,47.39
10645.70,36225.40,0,5267812.0,09:43:00,47.6,34.0,47567.0,47.55,35.0,56877.0,47.5,57.0,90601.0,47.45,22.0,57381.0,47.4,33.0,47588.0,2834894.0,47.65,9.0,7634.0,47.7,36.0,40646.0,47.75,45.0,88331.0,47.8,44.0,73007.0,47.85,70.0,82127.0,2809550.0,47.39
10645.70,36224.65,0,5267812.0,09:43:00,47.6,34.0,47567.0,47.55,35.0,56877.0,47.5,57.0,90601.0,47.45,22.0,57381.0,47.4,33.0,47588.0,2834894.0,47.65,9.0,7634.0,47.7,36.0,40646.0,47.75,45.0,88331.0,47.8,44.0,73007.0,47.85,70.0,82127.0,2809550.0,47.39
10645.65,36227.90,0,5268173.0,09:43:02,47.6,35.0,47516.0,47.55,35.0,56877.0,47.5,58.0,91101.0,47.45,22.0,57381.0,47.4,33.0,47588.0,2835443.0,47.65,13.0,16687.0,47.7,39.0,40862.0,47.75,45.0,88331.0,47.8,45.0,73507.0,47.85,69.0,81468.0,2819785.0,47.39
10646.20,36223.37,0,5268244.0,09:43:03,47.6,34.0,46216.0,47.55,35.0,56877.0,47.5,58.0,91101.0,47.45,22.0,57381.0,47.4,33.0,47588.0,2837268.0,47.65,12.0,14831.0,47.7,40.0,40912.0,47.75,45.0,88331.0,47.8,45.0,73507.0,47.85,69.0,81468.0,2818479.0,47.39
10646.95,36228.01,0,5272624.0,09:43:05,47.6,23.0,33355.0,47.55,36.0,58220.0,47.5,60.0,87020.0,47.45,23.0,65581.0,47.4,33.0,47588.0,2830009.0,47.65,16.0,19667.0,47.7,40.0,40912.0,47.75,45.0,88331.0,47.8,46.0,76379.0,47.85,68.0,80154.0,2824991.0,47.39
10647.10,36230.83,0,5272624.0,09:43:05,47.6,23.0,33355.0,47.55,36.0,58220.0,47.5,60.0,87020.0,47.45,23.0,65581.0,47.4,33.0,47588.0,2830009.0,47.65,16.0,19667.0,47.7,40.0,40912.0,47.75,45.0,88331.0,47.8,46.0,76379.0,47.85,68.0,80154.0,2824991.0,47.39
10647.00,36228.75,0,5272624.0,09:43:05,47.6,23.0,33355.0,47.55,36.0,58220.0,47.5,60.0,87020.0,47.45,23.0,65581.0,47.4,33.0,47588.0,2830009.0,47.65,16.0,19667.0,47.7,40.0,40912.0,47.75,45.0,88331.0,47.8,46.0,76379.0,47.85,68.0,80154.0,2824991.0,47.39
10647.10,36227.35,0,5272624.0,09:43:05,47.6,23.0,33355.0,47.55,36.0,58220.0,47.5,60.0,87020.0,47.45,23.0,65581.0,47.4,33.0,47588.0,2830009.0,47.65,16.0,19667.0,47.7,40.0,40912.0,47.75,45.0,88331.0,47.8,46.0,76379.0,47.85,68.0,80154.0,2824991.0,47.39
10646.55,36227.97,0,5286559.0,09:43:09,47.6,15.0,18424.0,47.55,37.0,58820.0,47.5,59.0,86717.0,47.45,23.0,65581.0,47.4,33.0,47588.0,2820571.0,47.65,19.0,22985.0,47.7,41.0,45029.0,47.75,45.0,79801.0,47.8,47.0,76429.0,47.85,69.0,85854.0,2832729.0,47.39
10647.10,36228.64,0,5287713.0,09:43:10,47.6,17.0,18374.0,47.55,37.0,58820.0,47.5,59.0,86717.0,47.45,24.0,65881.0,47.4,33.0,47588.0,2820956.0,47.65,21.0,23981.0,47.7,41.0,45029.0,47.75,44.0,78801.0,47.8,46.0,76379.0,47.85,69.0,85854.0,2832775.0,47.39
10647.25,36228.77,0,5287713.0,09:43:10,47.6,17.0,18374.0,47.55,37.0,58820.0,47.5,59.0,86717.0,47.45,24.0,65881.0,47.4,33.0,47588.0,2820956.0,47.65,21.0,23981.0,47.7,41.0,45029.0,47.75,44.0,78801.0,47.8,46.0,76379.0,47.85,69.0,85854.0,2832775.0,47.39
10646.55,36229.95,0,5287713.0,09:43:10,47.6,17.0,18374.0,47.55,39.0,61939.0,47.5,58.0,91798.0,47.45,23.0,57681.0,47.4,33.0,47588.0,2821456.0,47.65,21.0,23981.0,47.7,42.0,47679.0,47.75,44.0,78801.0,47.8,46.0,76379.0,47.85,70.0,85922.0,2832843.0,47.39
10646.35,36223.28,0,5291963.0,09:43:14,47.6,17.0,12075.0,47.55,25.0,35705.0,47.5,68.0,101983.0,47.45,23.0,47724.0,47.4,35.0,59625.0,2801687.0,47.65,21.0,28259.0,47.7,42.0,48107.0,47.75,45.0,78806.0,47.8,46.0,76379.0,47.85,71.0,86022.0,2833864.0,47.39
10647.40,36225.52,0,5291963.0,09:43:14,47.6,17.0,12075.0,47.55,25.0,35705.0,47.5,68.0,101983.0,47.45,23.0,47724.0,47.4,35.0,59625.0,2801687.0,47.65,21.0,28259.0,47.7,42.0,48107.0,47.75,45.0,78806.0,47.8,46.0,76379.0,47.85,71.0,86022.0,2833864.0,47.39
10647.40,36224.02,0,5292457.0,09:43:16,47.6,27.0,22922.0,47.55,36.0,64391.0,47.5,61.0,87737.0,47.45,23.0,62044.0,47.4,33.0,51315.0,2832984.0,47.65,14.0,16058.0,47.7,41.0,47282.0,47.75,45.0,78806.0,47.8,46.0,76379.0,47.85,72.0,86986.0,2826897.0,47.39
10646.45,36222.52,0,5306088.0,09:43:17,47.65,10.0,11722.0,47.6,36.0,47566.0,47.55,30.0,48361.0,47.5,60.0,100018.0,47.45,21.0,45644.0,2841248.0,47.7,15.0,8197.0,47.75,45.0,79511.0,47.8,45.0,68179.0,47.85,73.0,95186.0,47.9,58.0,63357.0,2780607.0,47.39
10646.75,36225.46,0,5307881.0,09:43:18,47.65,11.0,11688.0,47.6,45.0,69132.0,47.55,26.0,43742.0,47.5,61.0,100068.0,47.45,21.0,45644.0,2858361.0,47.7,14.0,7697.0,47.75,57.0,95528.0,47.8,46.0,69259.0,47.85,74.0,95236.0,47.9,58.0,63357.0,2798455.0,47.39
10649.95,36227.03,0,5311315.0,09:43:20,47.65,12.0,13400.0,47.6,46.0,69172.0,47.55,27.0,51942.0,47.5,61.0,91878.0,47.45,21.0,45644.0,2860458.0,47.7,12.0,6592.0,47.75,56.0,93681.0,47.8,47.0,73814.0,47.85,74.0,95236.0,47.9,58.0,63357.0,2800258.0,47.39
10650.60,36241.02,0,5311454.0,09:43:22,47.65,12.0,13261.0,47.6,46.0,69172.0,47.55,27.0,51942.0,47.5,59.0,90348.0,47.45,21.0,45644.0,2858889.0,47.7,12.0,6592.0,47.75,57.0,93701.0,47.8,48.0,75814.0,47.85,74.0,95236.0,47.9,58.0,63357.0,2802278.0,47.39
10650.85,36244.52,0,5311454.0,09:43:22,47.65,12.0,13261.0,47.6,46.0,69172.0,47.55,27.0,51942.0,47.5,59.0,90348.0,47.45,21.0,45644.0,2858889.0,47.7,12.0,6592.0,47.75,57.0,93701.0,47.8,48.0,75814.0,47.85,74.0,95236.0,47.9,58.0,63357.0,2802278.0,47.39
10653.55,36240.47,0,5311454.0,09:43:22,47.65,12.0,13261.0,47.6,46.0,69172.0,47.55,27.0,51942.0,47.5,59.0,90348.0,47.45,21.0,45644.0,2858889.0,47.7,12.0,6592.0,47.75,57.0,93701.0,47.8,48.0,75814.0,47.85,74.0,95236.0,47.9,58.0,63357.0,2802278.0,47.39
10652.50,36246.43,0,5320732.0,09:43:24,47.7,12.0,26321.0,47.65,28.0,51634.0,47.6,35.0,50619.0,47.55,27.0,54779.0,47.5,57.0,73148.0,2891813.0,47.75,33.0,40013.0,47.8,58.0,88779.0,47.85,72.0,83279.0,47.9,59.0,71557.0,47.95,53.0,79707.0,2763290.0,47.39
10652.85,36251.16,0,5321235.0,09:43:26,47.7,14.0,28236.0,47.65,28.0,51634.0,47.6,35.0,50619.0,47.55,27.0,54779.0,47.5,57.0,73148.0,2894728.0,47.75,33.0,40013.0,47.8,58.0,88779.0,47.85,72.0,83279.0,47.9,59.0,71557.0,47.95,53.0,79707.0,2763290.0,47.39
10652.50,36253.02,0,5321245.0,09:43:27,47.7,4.0,10558.0,47.65,21.0,30727.0,47.6,40.0,62305.0,47.55,26.0,43742.0,47.5,59.0,85185.0,2868929.0,47.75,41.0,57310.0,47.8,58.0,88779.0,47.85,72.0,83279.0,47.9,59.0,71557.0,47.95,54.0,80048.0,2773071.0,47.39
10648.95,36240.62,0,5321245.0,09:43:27,47.7,4.0,10558.0,47.65,21.0,30727.0,47.6,40.0,62305.0,47.55,26.0,43742.0,47.5,59.0,85185.0,2868929.0,47.75,41.0,57310.0,47.8,58.0,88779.0,47.85,72.0,83279.0,47.9,59.0,71557.0,47.95,54.0,80048.0,2773071.0,47.39
10648.05,36238.23,0,5321445.0,09:43:28,47.7,8.0,13390.0,47.65,23.0,30740.0,47.6,42.0,57974.0,47.55,27.0,44822.0,47.5,59.0,85185.0,2868528.0,47.75,39.0,46610.0,47.8,61.0,99319.0,47.85,72.0,83279.0,47.9,60.0,71657.0,47.95,54.0,80048.0,2773011.0,47.39
10647.35,36235.34,0,5321757.0,09:43:30,47.7,13.0,21982.0,47.65,30.0,41224.0,47.6,36.0,45538.0,47.55,27.0,59142.0,47.5,58.0,76985.0,2881313.0,47.75,36.0,34088.0,47.8,63.0,102819.0,47.85,71.0,81279.0,47.9,60.0,71657.0,47.95,54.0,79807.0,2769455.0,47.39
10647.35,36235.34,0,5321757.0,09:43:30,47.7,13.0,21982.0,47.65,30.0,41224.0,47.6,36.0,45538.0,47.55,27.0,59142.0,47.5,58.0,76985.0,2881313.0,47.75,36.0,34088.0,47.8,63.0,102819.0,47.85,71.0,81279.0,47.9,60.0,71657.0,47.95,54.0,79807.0,2769455.0,47.39
10649.55,36246.42,0,5325202.0,09:43:33,47.7,15.0,21662.0,47.65,34.0,61231.0,47.6,35.0,50619.0,47.55,27.0,50945.0,47.5,59.0,78985.0,2899884.0,47.75,22.0,21233.0,47.8,62.0,92719.0,47.85,71.0,81279.0,47.9,60.0,71657.0,47.95,54.0,79807.0,2746200.0,47.39
10649.60,36241.99,0,5334402.0,09:43:34,47.7,16.0,24681.0,47.65,34.0,61231.0,47.6,35.0,50619.0,47.55,27.0,50945.0,47.5,59.0,78985.0,2903053.0,47.75,17.0,12533.0,47.8,62.0,92719.0,47.85,72.0,81359.0,47.9,60.0,71657.0,47.95,54.0,79807.0,2737680.0,47.39
10649.60,36241.99,0,5334402.0,09:43:34,47.7,16.0,24681.0,47.65,34.0,61231.0,47.6,35.0,50619.0,47.55,27.0,50945.0,47.5,59.0,78985.0,2903053.0,47.75,17.0,12533.0,47.8,62.0,92719.0,47.85,72.0,81359.0,47.9,60.0,71657.0,47.95,54.0,79807.0,2737680.0,47.39
10648.75,36234.75,0,5334905.0,09:43:36,47.7,15.0,24178.0,47.65,35.0,61246.0,47.6,35.0,50619.0,47.55,27.0,50945.0,47.5,59.0,78985.0,2902503.0,47.75,17.0,15051.0,47.8,61.0,92319.0,47.85,72.0,81359.0,47.9,60.0,71657.0,47.95,54.0,79807.0,2740198.0,47.39
10648.75,36240.05,0,5335350.0,09:43:37,47.7,8.0,14046.0,47.65,24.0,30201.0,47.6,45.0,60804.0,47.55,26.0,42745.0,47.5,60.0,87185.0,2872061.0,47.75,26.0,31476.0,47.8,62.0,92320.0,47.85,72.0,81359.0,47.9,61.0,71817.0,47.95,55.0,80148.0,2751168.0,47.39
10648.90,36235.77,0,5335519.0,09:43:39,47.7,9.0,14181.0,47.65,24.0,30201.0,47.6,49.0,61369.0,47.55,27.0,42845.0,47.5,60.0,87185.0,2872561.0,47.75,26.0,31476.0,47.8,62.0,92320.0,47.85,72.0,81359.0,47.9,61.0,71817.0,47.95,55.0,80148.0,2753273.0,47.39
10648.65,36237.39,0,5335519.0,09:43:39,47.7,9.0,14181.0,47.65,24.0,30201.0,47.6,49.0,61369.0,47.55,27.0,42845.0,47.5,60.0,87185.0,2872561.0,47.75,26.0,31476.0,47.8,62.0,92320.0,47.85,72.0,81359.0,47.9,61.0,71817.0,47.95,55.0,80148.0,2753273.0,47.39
10649.60,36239.06,0,5335702.0,09:43:40,47.7,13.0,18509.0,47.65,35.0,59500.0,47.6,39.0,45023.0,47.55,29.0,59245.0,47.5,59.0,78985.0,2899020.0,47.75,17.0,12771.0,47.8,63.0,93320.0,47.85,71.0,80959.0,47.9,61.0,71817.0,47.95,56.0,80527.0,2743254.0,47.39
10647.50,36231.24,0,5335826.0,09:43:42,47.7,14.0,18807.0,47.65,32.0,56987.0,47.6,42.0,47603.0,47.55,28.0,51045.0,47.5,59.0,78985.0,2891335.0,47.75,25.0,23866.0,47.8,63.0,93320.0,47.85,69.0,80858.0,47.9,61.0,71817.0,47.95,56.0,80527.0,2755248.0,47.39
10647.50,36231.24,0,5335826.0,09:43:42,47.7,14.0,18807.0,47.65,32.0,56987.0,47.6,42.0,47603.0,47.55,28.0,51045.0,47.5,59.0,78985.0,2891335.0,47.75,25.0,23866.0,47.8,63.0,93320.0,47.85,69.0,80858.0,47.9,61.0,71817.0,47.95,56.0,80527.0,2755248.0,47.39
10647.45,36232.33,0,5336326.0,09:43:44,47.7,13.0,15524.0,47.65,25.0,30206.0,47.6,49.0,61369.0,47.55,27.0,42845.0,47.5,60.0,87185.0,2876047.0,47.75,26.0,31232.0,47.8,63.0,93320.0,47.85,69.0,80858.0,47.9,60.0,71815.0,47.95,57.0,80868.0,2755888.0,47.39
10648.50,36230.85,0,5336326.0,09:43:44,47.7,13.0,15524.0,47.65,25.0,30206.0,47.6,49.0,61369.0,47.55,27.0,42845.0,47.5,60.0,87185.0,2876047.0,47.75,26.0,31232.0,47.8,63.0,93320.0,47.85,69.0,80858.0,47.9,60.0,71815.0,47.95,57.0,80868.0,2755888.0,47.39
10648.85,36230.11,0,5336326.0,09:43:44,47.7,13.0,15524.0,47.65,25.0,30206.0,47.6,49.0,61369.0,47.55,27.0,42845.0,47.5,60.0,87185.0,2876047.0,47.75,26.0,31232.0,47.8,63.0,93320.0,47.85,69.0,80858.0,47.9,60.0,71815.0,47.95,57.0,80868.0,2755888.0,47.39
10647.45,36230.04,0,5339011.0,09:43:49,47.7,14.0,15812.0,47.65,26.0,34674.0,47.6,49.0,57901.0,47.55,27.0,42845.0,47.5,59.0,86185.0,2879845.0,47.75,28.0,35530.0,47.8,65.0,94318.0,47.85,69.0,80858.0,47.9,59.0,71315.0,47.95,56.0,80768.0,2760584.0,47.39
10646.10,36225.80,0,5339011.0,09:43:49,47.7,14.0,15812.0,47.65,26.0,34674.0,47.6,49.0,57901.0,47.55,27.0,42845.0,47.5,59.0,86185.0,2879845.0,47.75,28.0,35530.0,47.8,65.0,94318.0,47.85,69.0,80858.0,47.9,59.0,71315.0,47.95,56.0,80768.0,2760584.0,47.39
10646.45,36225.18,0,5340281.0,09:43:50,47.7,14.0,13812.0,47.65,28.0,35235.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,58.0,86175.0,2878801.0,47.75,29.0,37960.0,47.8,65.0,94318.0,47.85,70.0,80911.0,47.9,59.0,71315.0,47.95,56.0,80768.0,2763067.0,47.39
10646.45,36225.18,0,5340281.0,09:43:50,47.7,14.0,13812.0,47.65,28.0,35235.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,58.0,86175.0,2878801.0,47.75,29.0,37960.0,47.8,65.0,94318.0,47.85,70.0,80911.0,47.9,59.0,71315.0,47.95,56.0,80768.0,2763067.0,47.39
10646.45,36225.18,0,5340281.0,09:43:50,47.7,14.0,13812.0,47.65,28.0,35235.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,58.0,86175.0,2878801.0,47.75,29.0,37960.0,47.8,65.0,94318.0,47.85,70.0,80911.0,47.9,59.0,71315.0,47.95,56.0,80768.0,2763067.0,47.39
10647.25,36226.10,0,5343658.0,09:43:53,47.7,12.0,7805.0,47.65,27.0,35225.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,58.0,86176.0,2872808.0,47.75,30.0,37900.0,47.8,66.0,95318.0,47.85,70.0,80911.0,47.9,59.0,70368.0,47.95,57.0,80773.0,2764465.0,47.39
10646.05,36223.69,0,5343859.0,09:43:54,47.7,13.0,8145.0,47.65,27.0,35225.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,58.0,86176.0,2874448.0,47.75,30.0,37700.0,47.8,66.0,95318.0,47.85,70.0,80911.0,47.9,59.0,70368.0,47.95,57.0,80773.0,2766825.0,47.39
10645.30,36222.76,0,5344969.0,09:43:56,47.7,11.0,5462.0,47.65,28.0,35539.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,58.0,86176.0,2872079.0,47.75,31.0,37750.0,47.8,66.0,95318.0,47.85,69.0,79911.0,47.9,59.0,70368.0,47.95,57.0,80773.0,2765775.0,47.39
10646.60,36226.15,0,5347187.0,09:43:57,47.7,11.0,4868.0,47.65,26.0,30597.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,60.0,86686.0,2871221.0,47.75,42.0,50021.0,47.8,58.0,84075.0,47.85,69.0,82668.0,47.9,59.0,70368.0,47.95,57.0,80385.0,2765335.0,47.39
10645.75,36221.84,0,5347187.0,09:43:57,47.7,11.0,4868.0,47.65,26.0,30597.0,47.6,50.0,58181.0,47.55,27.0,42845.0,47.5,60.0,86686.0,2871221.0,47.75,42.0,50021.0,47.8,58.0,84075.0,47.85,69.0,82668.0,47.9,59.0,70368.0,47.95,57.0,80385.0,2765335.0,47.39
10645.15,36221.83,0,5347187.0,09:43:57,47.7,15.0,8096.0,47.65,27.0,34714.0,47.6,49.0,58141.0,47.55,27.0,42845.0,47.5,60.0,86686.0,2874909.0,47.75,31.0,36532.0,47.8,66.0,80324.0,47.85,69.0,79911.0,47.9,59.0,70368.0,47.95,57.0,80626.0,2749416.0,47.39
10645.05,36223.66,0,5347390.0,09:44:01,47.7,23.0,21851.0,47.65,37.0,57110.0,47.6,39.0,45263.0,47.55,29.0,59245.0,47.5,60.0,78487.0,2947983.0,47.75,26.0,22987.0,47.8,65.0,79499.0,47.85,69.0,79911.0,47.9,59.0,70368.0,47.95,57.0,80626.0,2742807.0,47.39
10645.40,36222.53,0,5348390.0,09:44:02,47.7,21.0,21270.0,47.65,40.0,61229.0,47.6,38.0,50344.0,47.55,28.0,51045.0,47.5,61.0,78537.0,2948562.0,47.75,23.0,17582.0,47.8,63.0,78849.0,47.85,69.0,79911.0,47.9,59.0,70368.0,47.95,57.0,80626.0,2736952.0,47.39
