Nifty 50,sensex,BankBaroda(share price),volume,LTT,Bid-1,orders-1,Qty-1,Bid-2,orders-2,Qty-2,Bid-3,orders-3,Qty-3,Bid-4,orders-4,Qty-4,Bid-5,orders-5,Qty-5,Total-1,offer-1,orders-1,Qty-1,offer-2,orders-2,Qty-2,offer-3,orders-3,Qty-3,offer-4,orders-4,Qty-4,offer-5,orders-5,Qty-5,Total-2,Average_price
10775.30,36636.99,0,18915081.0,12:45:43,48.65,31.0,34208.0,48.6,73.0,94572.0,48.55,53.0,69132.0,48.5,459.0,213817.0,48.45,50.0,66269.0,2947937.0,48.7,15.0,44202.0,48.75,42.0,50081.0,48.8,40.0,113169.0,48.85,26.0,44347.0,48.9,52.0,85214.0,5363293.0,49.31
10776.40,36637.92,0,18915081.0,12:45:43,48.65,31.0,34208.0,48.6,73.0,94572.0,48.55,53.0,69132.0,48.5,459.0,213817.0,48.45,50.0,66269.0,2947937.0,48.7,15.0,44202.0,48.75,42.0,50081.0,48.8,40.0,113169.0,48.85,26.0,44347.0,48.9,52.0,85214.0,5363343.0,49.31
10775.55,36638.34,0,18915081.0,12:45:43,48.65,31.0,34208.0,48.6,73.0,94572.0,48.55,53.0,69132.0,48.5,459.0,213817.0,48.45,50.0,66269.0,2947937.0,48.7,15.0,44202.0,48.75,42.0,50081.0,48.8,40.0,113169.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5363343.0,49.31
10776.05,36638.09,0,18915287.0,12:45:46,48.65,31.0,34106.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,459.0,213817.0,48.45,50.0,66269.0,2947885.0,48.7,16.0,45088.0,48.75,42.0,50081.0,48.8,40.0,113169.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5364174.0,49.31
10776.00,36638.58,0,18915896.0,12:45:47,48.65,29.0,31106.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2944931.0,48.7,19.0,58137.0,48.75,43.0,51105.0,48.8,40.0,120345.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5385423.0,49.31
10776.25,36637.90,0,18915896.0,12:45:47,48.65,29.0,31106.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2944931.0,48.7,19.0,58137.0,48.75,43.0,51105.0,48.8,40.0,120345.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5385423.0,49.31
10776.05,36640.93,0,18915896.0,12:45:47,48.65,28.0,30901.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2944726.0,48.7,20.0,58257.0,48.75,43.0,51105.0,48.8,40.0,120345.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5385543.0,49.31
10775.40,36637.66,0,18916092.0,12:45:51,48.65,28.0,29120.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2943945.0,48.7,24.0,60756.0,48.75,43.0,51105.0,48.8,40.0,120345.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5388042.0,49.31
10775.90,36637.27,0,18916092.0,12:45:51,48.65,28.0,29120.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2943446.0,48.7,24.0,60756.0,48.75,43.0,51105.0,48.8,40.0,120345.0,48.85,25.0,44342.0,48.9,53.0,85219.0,5388042.0,49.31
10776.70,36637.69,0,18916092.0,12:45:51,48.65,28.0,29120.0,48.6,73.0,94572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2943446.0,48.7,24.0,60756.0,48.75,42.0,51099.0,48.8,40.0,120345.0,48.85,26.0,44348.0,48.9,53.0,85219.0,5389042.0,49.31
10776.60,36635.47,0,18916092.0,12:45:51,48.65,28.0,29120.0,48.6,74.0,95572.0,48.55,54.0,69182.0,48.5,458.0,213808.0,48.45,50.0,66269.0,2944446.0,48.7,24.0,60756.0,48.75,42.0,51099.0,48.8,40.0,120345.0,48.85,26.0,44348.0,48.9,53.0,85219.0,5389042.0,49.31
10776.25,36635.47,0,18917142.0,12:45:56,48.65,30.0,34255.0,48.6,74.0,95572.0,48.55,54.0,69182.0,48.5,458.0,212828.0,48.45,50.0,66269.0,2948651.0,48.7,23.0,58231.0,48.75,42.0,51099.0,48.8,39.0,112145.0,48.85,26.0,44348.0,48.9,53.0,85219.0,5378317.0,49.31
10776.80,36635.28,0,18917142.0,12:45:56,48.65,30.0,34255.0,48.6,74.0,95572.0,48.55,54.0,69182.0,48.5,458.0,212828.0,48.45,50.0,66269.0,2948651.0,48.7,23.0,58231.0,48.75,42.0,51099.0,48.8,39.0,112145.0,48.85,26.0,44348.0,48.9,53.0,85219.0,5378317.0,49.31
10778.05,36645.34,0,18917142.0,12:45:56,48.65,32.0,34602.0,48.6,74.0,95572.0,48.55,54.0,69182.0,48.5,458.0,212828.0,48.45,50.0,66269.0,2944881.0,48.7,20.0,52798.0,48.75,35.0,38938.0,48.8,42.0,102709.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5364684.0,49.31
10778.25,36645.64,0,18917142.0,12:45:56,48.65,33.0,34727.0,48.6,74.0,95572.0,48.55,54.0,69182.0,48.5,458.0,212828.0,48.45,50.0,66269.0,2945008.0,48.7,21.0,52848.0,48.75,35.0,38938.0,48.8,42.0,102709.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5377734.0,49.31
10777.85,36645.75,0,18917317.0,12:45:59,48.65,33.0,34652.0,48.6,74.0,95572.0,48.55,54.0,69182.0,48.5,458.0,212828.0,48.45,50.0,66269.0,2944933.0,48.7,21.0,52748.0,48.75,37.0,43962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5381634.0,49.31
10778.25,36645.70,0,18917557.0,12:46:02,48.65,35.0,40643.0,48.6,75.0,104572.0,48.55,53.0,60182.0,48.5,459.0,212830.0,48.45,50.0,66269.0,2950940.0,48.7,20.0,52517.0,48.75,36.0,42938.0,48.8,42.0,102709.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5379803.0,49.31
10778.35,36646.60,0,18917560.0,12:46:03,48.65,37.0,41941.0,48.6,77.0,104626.0,48.55,53.0,60182.0,48.5,458.0,212800.0,48.45,50.0,66269.0,2951262.0,48.7,20.0,52516.0,48.75,37.0,43962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5379802.0,49.31
10779.35,36649.44,0,18917560.0,12:46:03,48.65,37.0,41941.0,48.6,77.0,104626.0,48.55,53.0,60182.0,48.5,458.0,212800.0,48.45,50.0,66269.0,2951312.0,48.7,20.0,52516.0,48.75,38.0,63962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5399802.0,49.31
10779.40,36649.46,0,18917560.0,12:46:03,48.65,36.0,37941.0,48.6,77.0,104626.0,48.55,53.0,60182.0,48.5,458.0,212800.0,48.45,50.0,66269.0,2947312.0,48.7,20.0,52516.0,48.75,38.0,63962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5399802.0,49.31
10779.70,36649.17,0,18917562.0,12:46:05,48.65,37.0,37964.0,48.6,76.0,103546.0,48.55,54.0,61262.0,48.5,458.0,212800.0,48.45,50.0,66269.0,2947335.0,48.7,21.0,53506.0,48.75,38.0,63962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5400790.0,49.31
10779.65,36650.56,0,18917562.0,12:46:05,48.65,35.0,37114.0,48.6,79.0,106396.0,48.55,54.0,61262.0,48.5,459.0,212805.0,48.45,50.0,66269.0,2949340.0,48.7,21.0,53506.0,48.75,38.0,63962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5400790.0,49.31
10779.65,36648.82,0,18917663.0,12:46:09,48.65,35.0,35081.0,48.6,80.0,106896.0,48.55,55.0,61263.0,48.5,459.0,212805.0,48.45,50.0,66269.0,2947808.0,48.7,22.0,55290.0,48.75,38.0,63962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5402574.0,49.31
10779.70,36652.74,0,18917663.0,12:46:09,48.65,35.0,35081.0,48.6,80.0,106896.0,48.55,55.0,61263.0,48.5,459.0,212805.0,48.45,50.0,66269.0,2947808.0,48.7,22.0,55290.0,48.75,38.0,63962.0,48.8,41.0,101685.0,48.85,27.0,49809.0,48.9,53.0,85219.0,5402574.0,49.31
10780.55,36655.46,0,18917663.0,12:46:09,48.65,31.0,29280.0,48.6,73.0,97814.0,48.55,54.0,60183.0,48.5,459.0,212805.0,48.45,50.0,66269.0,2932345.0,48.7,22.0,55290.0,48.75,37.0,62938.0,48.8,42.0,102709.0,48.85,28.0,64809.0,48.9,53.0,85019.0,5402374.0,49.31
10780.55,36655.46,0,18917663.0,12:46:09,48.65,31.0,29280.0,48.6,73.0,97814.0,48.55,54.0,60183.0,48.5,459.0,212805.0,48.45,50.0,66269.0,2932345.0,48.7,22.0,55290.0,48.75,37.0,62938.0,48.8,42.0,102709.0,48.85,28.0,64809.0,48.9,53.0,85019.0,5402374.0,49.31
10781.75,36656.08,0,18917813.0,12:46:13,48.65,33.0,32965.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,50.0,66269.0,2951768.0,48.7,22.0,55240.0,48.75,38.0,63138.0,48.8,42.0,102709.0,48.85,28.0,64809.0,48.9,53.0,85019.0,5402524.0,49.31
10781.35,36654.32,0,18917813.0,12:46:13,48.65,26.0,20489.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,50.0,66269.0,2943409.0,48.7,33.0,69250.0,48.75,44.0,87507.0,48.8,40.0,112325.0,48.85,27.0,59348.0,48.9,53.0,85019.0,5433532.0,49.31
10781.00,36657.49,0,18917920.0,12:46:15,48.65,27.0,20672.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,50.0,66269.0,2943592.0,48.7,34.0,69450.0,48.75,44.0,87507.0,48.8,40.0,112325.0,48.85,27.0,59348.0,48.9,53.0,85019.0,5433532.0,49.31
10780.45,36657.34,0,18917920.0,12:46:15,48.65,27.0,20672.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,50.0,66269.0,2943592.0,48.7,34.0,69450.0,48.75,44.0,87507.0,48.8,41.0,112525.0,48.85,27.0,59348.0,48.9,53.0,85019.0,5433732.0,49.31
10779.45,36658.65,0,18917920.0,12:46:15,48.65,27.0,20672.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,50.0,66269.0,2943592.0,48.7,33.0,68400.0,48.75,44.0,87507.0,48.8,40.0,111525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5432682.0,49.31
10780.40,36653.67,0,18917920.0,12:46:15,48.65,30.0,26072.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,51.0,67269.0,2949992.0,48.7,31.0,67340.0,48.75,45.0,87767.0,48.8,40.0,111525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431882.0,49.31
10779.45,36652.77,0,18917920.0,12:46:15,48.65,35.0,32007.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,51.0,67269.0,2955931.0,48.7,31.0,67340.0,48.75,45.0,87767.0,48.8,40.0,111525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431932.0,49.31
10779.05,36651.83,0,18917920.0,12:46:15,48.65,35.0,32007.0,48.6,86.0,112522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,51.0,67269.0,2955931.0,48.7,31.0,67340.0,48.75,45.0,87767.0,48.8,40.0,111525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431932.0,49.31
10778.80,36651.74,0,18917920.0,12:46:15,48.65,33.0,25007.0,48.6,87.0,115522.0,48.55,55.0,61263.0,48.5,458.0,212755.0,48.45,51.0,67269.0,2952131.0,48.7,33.0,97376.0,48.75,44.0,87731.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431932.0,49.31
10779.05,36652.16,0,18917920.0,12:46:15,48.65,31.0,22607.0,48.6,87.0,115522.0,48.55,55.0,61263.0,48.5,458.0,212455.0,48.45,51.0,67269.0,2949731.0,48.7,34.0,98400.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431932.0,49.31
10779.05,36652.16,0,18917920.0,12:46:15,48.65,31.0,22607.0,48.6,87.0,115522.0,48.55,55.0,61263.0,48.5,458.0,212455.0,48.45,51.0,67269.0,2949731.0,48.7,34.0,98400.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431932.0,49.31
10778.90,36652.26,0,18918052.0,12:46:25,48.65,31.0,22475.0,48.6,86.0,115322.0,48.55,55.0,61263.0,48.5,458.0,212455.0,48.45,51.0,67269.0,2949399.0,48.7,34.0,98400.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5431932.0,49.31
10779.20,36652.94,0,18918052.0,12:46:25,48.65,31.0,22475.0,48.6,86.0,115322.0,48.55,55.0,61263.0,48.5,458.0,212455.0,48.45,51.0,67269.0,2949399.0,48.7,35.0,98650.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,85019.0,5432187.0,49.31
10778.15,36650.32,0,18918058.0,12:46:27,48.65,31.0,22475.0,48.6,87.0,115406.0,48.55,55.0,61263.0,48.5,459.0,212605.0,48.45,50.0,66269.0,2949483.0,48.7,35.0,98644.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5432231.0,49.31
10778.45,36649.65,0,18918058.0,12:46:27,48.65,32.0,24375.0,48.6,87.0,115406.0,48.55,55.0,61263.0,48.5,459.0,212605.0,48.45,50.0,66269.0,2951383.0,48.7,35.0,98644.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5432236.0,49.31
10777.45,36648.77,0,18918058.0,12:46:27,48.65,32.0,24375.0,48.6,87.0,115406.0,48.55,55.0,61263.0,48.5,459.0,212605.0,48.45,50.0,66269.0,2951383.0,48.7,35.0,98644.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5432236.0,49.31
10778.25,36649.52,0,18918283.0,12:46:32,48.65,32.0,23207.0,48.6,87.0,115406.0,48.55,55.0,61263.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2950216.0,48.7,34.0,98419.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5432016.0,49.31
10778.40,36648.74,0,18918283.0,12:46:32,48.65,32.0,23207.0,48.6,87.0,115406.0,48.55,55.0,61263.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2950216.0,48.7,34.0,98419.0,48.75,43.0,86707.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5432016.0,49.31
10778.35,36647.69,0,18918373.0,12:46:34,48.65,31.0,20543.0,48.6,88.0,116231.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2948877.0,48.7,34.0,98419.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5431196.0,49.31
10778.35,36649.33,0,18918373.0,12:46:34,48.65,31.0,20543.0,48.6,88.0,116231.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2948877.0,48.7,34.0,98419.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5431196.0,49.31
10778.35,36649.33,0,18918473.0,12:46:36,48.65,32.0,21843.0,48.6,88.0,116231.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2950694.0,48.7,34.0,98319.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,85069.0,5431096.0,49.31
10778.65,36648.98,0,18918473.0,12:46:36,48.65,33.0,21909.0,48.6,88.0,116231.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2950760.0,48.7,34.0,98319.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,83069.0,5429096.0,49.31
10779.45,36647.34,0,18918573.0,12:46:39,48.65,38.0,26557.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2955658.0,48.7,33.0,97605.0,48.75,43.0,86906.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,83069.0,5429406.0,49.31
10779.25,36647.34,0,18918573.0,12:46:39,48.65,38.0,26557.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2955658.0,48.7,33.0,97605.0,48.75,43.0,86906.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,83069.0,5429406.0,49.31
10779.30,36647.95,0,18918573.0,12:46:39,48.65,37.0,24772.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2953873.0,48.7,34.0,98629.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,83069.0,5429556.0,49.31
10779.15,36648.94,0,18918573.0,12:46:39,48.65,39.0,24832.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2953933.0,48.7,34.0,98629.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,83069.0,5429556.0,49.31
10779.25,36649.31,0,18918573.0,12:46:39,48.65,39.0,24832.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2953933.0,48.7,34.0,98629.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,53.0,83069.0,5429556.0,49.31
10779.55,36649.00,0,18918708.0,12:46:45,48.65,38.0,24797.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,50.0,66269.0,2954398.0,48.7,34.0,98494.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10779.30,36649.45,0,18919009.0,12:46:46,48.65,38.0,23515.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,460.0,212606.0,48.45,49.0,65769.0,2951841.0,48.7,33.0,97470.0,48.75,43.0,86906.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10779.20,36645.09,0,18919010.0,12:46:47,48.65,38.0,23514.0,48.6,89.0,116481.0,48.55,56.0,61763.0,48.5,459.0,212406.0,48.45,49.0,65769.0,2951840.0,48.7,33.0,97470.0,48.75,43.0,86906.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10779.30,36647.22,0,18919010.0,12:46:47,48.65,40.0,23724.0,48.6,88.0,116281.0,48.55,56.0,61763.0,48.5,459.0,212406.0,48.45,49.0,65769.0,2951850.0,48.7,33.0,97470.0,48.75,43.0,86906.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10779.50,36647.54,0,18919010.0,12:46:47,48.65,40.0,23724.0,48.6,88.0,116281.0,48.55,56.0,61763.0,48.5,459.0,212406.0,48.45,49.0,65769.0,2951850.0,48.7,33.0,97470.0,48.75,43.0,86906.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10779.55,36647.50,0,18919010.0,12:46:47,48.65,36.0,19361.0,48.6,86.0,114831.0,48.55,57.0,55013.0,48.5,460.0,220606.0,48.45,49.0,65769.0,2947487.0,48.7,34.0,98494.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10778.80,36644.16,0,18919010.0,12:46:47,48.65,34.0,19371.0,48.6,87.0,115831.0,48.55,57.0,55013.0,48.5,460.0,220606.0,48.45,49.0,65769.0,2948497.0,48.7,34.0,98494.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429461.0,49.31
10779.20,36649.02,0,18922010.0,12:46:53,48.65,36.0,20386.0,48.6,88.0,115841.0,48.55,57.0,55013.0,48.5,460.0,220606.0,48.45,49.0,65769.0,2949522.0,48.7,30.0,97074.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5428041.0,49.31
10779.20,36649.02,0,18922010.0,12:46:53,48.65,39.0,23749.0,48.6,88.0,115841.0,48.55,57.0,55013.0,48.5,460.0,220606.0,48.45,48.0,65619.0,2952735.0,48.7,30.0,97074.0,48.75,42.0,85882.0,48.8,39.0,81525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5428041.0,49.31
10779.25,36650.54,0,18922185.0,12:46:54,48.65,42.0,28259.0,48.6,86.0,112831.0,48.55,57.0,55013.0,48.5,460.0,220606.0,48.45,48.0,65619.0,2954235.0,48.7,30.0,96899.0,48.75,42.0,85882.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429966.0,49.31
10779.45,36651.09,0,18922185.0,12:46:54,48.65,43.0,28759.0,48.6,86.0,112831.0,48.55,57.0,55013.0,48.5,461.0,221106.0,48.45,48.0,65619.0,2955235.0,48.7,30.0,96899.0,48.75,42.0,85882.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429966.0,49.31
10779.50,36655.49,0,18922335.0,12:46:58,48.65,44.0,30059.0,48.6,87.0,113031.0,48.55,57.0,55013.0,48.5,461.0,221066.0,48.45,48.0,65619.0,2956695.0,48.7,30.0,96749.0,48.75,42.0,85882.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429816.0,49.31
10779.85,36656.07,0,18922525.0,12:46:59,48.65,44.0,29869.0,48.6,88.0,113061.0,48.55,58.0,55113.0,48.5,462.0,221091.0,48.45,48.0,65619.0,2956660.0,48.7,30.0,96749.0,48.75,42.0,85882.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429816.0,49.31
10779.70,36655.56,0,18922527.0,12:47:00,48.65,44.0,29869.0,48.6,89.0,113561.0,48.55,58.0,55113.0,48.5,462.0,221091.0,48.45,48.0,65619.0,2957170.0,48.7,30.0,96747.0,48.75,42.0,85882.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429814.0,49.31
10780.05,36655.71,0,18922527.0,12:47:00,48.65,44.0,29869.0,48.6,89.0,113561.0,48.55,58.0,55113.0,48.5,462.0,221091.0,48.45,48.0,65619.0,2957190.0,48.7,29.0,95723.0,48.75,43.0,86906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,54.0,83109.0,5429814.0,49.31
10780.05,36654.75,0,18922527.0,12:47:00,48.65,43.0,28569.0,48.6,89.0,113561.0,48.55,59.0,55133.0,48.5,462.0,221091.0,48.45,48.0,65619.0,2955911.0,48.7,29.0,95723.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5431149.0,49.31
10780.05,36653.64,0,18923727.0,12:47:04,48.65,42.0,27369.0,48.6,89.0,113561.0,48.55,59.0,55133.0,48.5,462.0,221091.0,48.45,48.0,65619.0,2954711.0,48.7,29.0,95723.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5431149.0,49.31
10779.80,36652.33,0,18926727.0,12:47:04,48.65,43.0,27419.0,48.6,89.0,113561.0,48.55,59.0,55133.0,48.5,462.0,221091.0,48.45,48.0,65619.0,2955661.0,48.7,30.0,93747.0,48.75,43.0,86882.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5432649.0,49.31
10780.10,36652.22,0,18926728.0,12:47:05,48.65,43.0,27418.0,48.6,90.0,114061.0,48.55,60.0,55163.0,48.5,462.0,221071.0,48.45,48.0,65619.0,2956170.0,48.7,29.0,92723.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5432649.0,49.31
10780.20,36651.43,0,18926728.0,12:47:05,48.65,44.0,27419.0,48.6,91.0,114081.0,48.55,59.0,55143.0,48.5,462.0,221071.0,48.45,48.0,65619.0,2956171.0,48.7,29.0,92723.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5432649.0,49.31
10780.55,36653.84,0,18926728.0,12:47:05,48.65,44.0,27419.0,48.6,91.0,114081.0,48.55,59.0,55143.0,48.5,462.0,221071.0,48.45,48.0,65619.0,2956171.0,48.7,29.0,92723.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5432649.0,49.31
10780.50,36654.21,0,18927041.0,12:47:09,48.65,47.0,30256.0,48.6,90.0,113581.0,48.55,59.0,55143.0,48.5,462.0,221071.0,48.45,48.0,65619.0,2958508.0,48.7,29.0,92410.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5432891.0,49.31
10780.50,36654.21,0,18929041.0,12:47:10,48.65,49.0,30519.0,48.6,92.0,115031.0,48.55,58.0,61893.0,48.5,461.0,212871.0,48.45,48.0,65619.0,2958771.0,48.7,28.0,89510.0,48.75,44.0,87906.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5429991.0,49.31
10780.55,36654.21,0,18930151.0,12:47:12,48.65,50.0,30919.0,48.6,91.0,113681.0,48.55,59.0,55143.0,48.5,461.0,221021.0,48.45,48.0,65619.0,2959221.0,48.7,28.0,89410.0,48.75,45.0,88006.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5429991.0,49.31
10779.60,36654.39,0,18930156.0,12:47:13,48.65,50.0,30919.0,48.6,92.0,123681.0,48.55,60.0,55153.0,48.5,461.0,221026.0,48.45,48.0,65619.0,2969336.0,48.7,27.0,89369.0,48.75,46.0,88042.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5429986.0,49.31
10779.45,36653.76,0,18930156.0,12:47:13,48.65,50.0,30919.0,48.6,92.0,123681.0,48.55,60.0,55153.0,48.5,461.0,221026.0,48.45,48.0,65619.0,2969336.0,48.7,27.0,89369.0,48.75,46.0,88042.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5429986.0,49.31
10779.50,36653.30,0,18930156.0,12:47:13,48.65,50.0,30919.0,48.6,92.0,123681.0,48.55,60.0,55153.0,48.5,462.0,221736.0,48.45,48.0,65619.0,2970046.0,48.7,27.0,89369.0,48.75,46.0,88042.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5429956.0,49.31
10779.35,36652.94,0,18930307.0,12:47:17,48.65,52.0,42703.0,48.6,93.0,124781.0,48.55,60.0,55153.0,48.5,463.0,222236.0,48.45,48.0,65619.0,2983430.0,48.7,26.0,86769.0,48.75,46.0,88042.0,48.8,40.0,83525.0,48.85,28.0,60348.0,48.9,55.0,83409.0,5427356.0,49.31
